TAIL_KEY,TAIL_NUM,MODEL_STD,MAX_SEATS,EXPECTED_PASSENGERS,AIRLINE_NAME,CONCOURSE,GATE_COUNT,A_GATES,B_GATES,C_GATES,D_GATES,E_GATES,NUM_DOORS_USED,SEAT_LAYOUT,AVG_ROW_NUM
334JB,N334JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
334NB,N334NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
334NV,334NV,A319-100,156.0,134.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,27.0
334NW,N334NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
334SM,N334SM,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
334TL,N334TL,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
335DN,N335DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
335FR,N335FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
335JS,N335JS,E175,88.0,76.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,21.0
335NB,N335NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
335NW,N335NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
335PH,N335PH,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
335PQ,N335PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
335RT,N335RT,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
335SN,N335SN,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
336DX,N336DX,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
336FR,N336FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
336NB,N336NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
336NW,N336NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
336PQ,N336PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
336RU,N336RU,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
336SR,N336SR,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
336TM,N336TM,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
33714,N33714,737-700,149.0,128.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,28.0
337DN,N337DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
337FR,N337FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
337JB,N337JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
337NB,N337NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
337NV,337NV,A319-100,156.0,134.0,Allegiant Air,E,5,0,0,0,0,5,1.0,Narrow,27.0
337NW,N337NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
337PJ,N337PJ,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
337PQ,N337PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
337TN,N337TN,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
338DN,N338DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
338FR,N338FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
338NB,N338NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
338NW,N338NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
338PK,N338PK,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
338RS,N338RS,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
338ST,N338ST,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
339DN,N339DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
339FR,N339FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
339JB,N339JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
339NB,N339NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
339NW,N339NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
339PL,N339PL,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
339SU,N339SU,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
339TP,N339TP,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
340DN,N340DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
340NB,N340NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
340NW,N340NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
341DN,N341DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
341FR,N341FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
341NB,N341NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
341NW,N341NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
341PQ,N341PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
341RW,N341RW,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
341SV,N341SV,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
341TR,N341TR,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
34222,N34222,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
342DN,N342DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
342FR,N342FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
342NB,N342NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
342NW,N342NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
342PM,N342PM,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
342RX,N342RX,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
342SX,N342SX,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
343DN,N343DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
343FR,N343FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
343NB,N343NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
343NW,N343NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
343PN,N343PN,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
343RY,N343RY,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
343SY,N343SY,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
34455,N34455,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
34460,N34460,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
344DN,N344DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
344FR,N344FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
344NB,N344NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
344NW,N344NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
344PP,N344PP,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
345DN,N345DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
345NB,N345NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
345NW,N345NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
346DN,N346DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
346FR,N346FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
346JB,N346JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
346NB,N346NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
346PR,N346PR,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
347DN,N347DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
347FR,N347FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
347NB,N347NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
347NW,N347NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
347TT,N347TT,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
348DN,N348DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
348FR,N348FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
348JB,N348JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
348NB,N348NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
348NW,N348NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
348PQ,N348PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
348TU,N348TU,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
349DX,N349DX,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
349FR,N349FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
349NB,N349NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
349NW,N349NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
349PQ,N349PQ,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
350DN,N350DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
350FR,N350FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
350NA,N350NA,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
350RV,N350RV,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
351DN,N351DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
351FR,N351FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
351JB,N351JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
351NB,N351NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
351NW,N351NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
35204,N35204,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
35236,N35236,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
35260,N35260,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
35271,N35271,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
352DN,N352DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
352FR,N352FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
352NB,N352NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
352NW,N352NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
352PS,N352PS,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
353DN,N353DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
353FR,N353FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
353JB,N353JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
353NB,N353NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
353NW,N353NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
35407,N35407,737-900,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
354DN,N354DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
354FR,N354FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
354JB,N354JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
354NB,N354NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
354NW,N354NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
354PT,N354PT,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
355DN,N355DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
355JB,N355JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
355NB,N355NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
355NW,N355NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
355PU,N355PU,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
355TW,N355TW,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
356DN,N356DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
356FR,N356FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
356NW,N356NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
356TX,N356TX,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
357DN,N357DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
357NB,N357NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
357NW,N357NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
357PV,N357PV,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
357TY,N357TY,737 MAX 8,210.0,181.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
358DN,N358DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
358FR,N358FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
358JB,N358JB,NAN,,,JetBlue Airways,E,5,0,0,0,0,5,,,
358NB,N358NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
358NW,N358NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
358PW,N358PW,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
359DN,N359DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
359FR,N359FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
359NB,N359NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
359NW,N359NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
359PX,N359PX,737-800,189.0,163.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
360DN,N360DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
360FR,N360FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
360NB,N360NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
360NW,N360NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
361DN,N361DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
361FR,N361FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
361NB,N361NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
361NW,N361NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
36207,N36207,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
36247,N36247,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
36272,N36272,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
36280,N36280,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
362DN,N362DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
362FR,N362FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
362NB,N362NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
362NW,N362NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
363DN,N363DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
363FR,N363FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
363NB,N363NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
363NW,N363NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
36444,N36444,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
36447,N36447,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
36469,N36469,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
36472,N36472,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
36476,N36476,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
364DX,N364DX,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
364FR,N364FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
364NB,N364NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
364NW,N364NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
365DN,N365DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
365FR,N365FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
365NB,N365NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
365NW,N365NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
366DX,N366DX,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
366FR,N366FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
366NB,N366NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
366NW,N366NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
367DN,N367DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
367FR,N367FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
367NW,N367NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
368CA,N368CA,CRJ700,78.0,67.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,18.0
368DN,N368DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
368FR,N368FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
368JB,N368JB,E190,112.0,96.0,JetBlue Airways,E,5,0,0,0,0,5,1.0,Narrow,25.0
368NB,N368NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
368NW,N368NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
369DN,N369DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
369FR,N369FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
369NB,N369NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
369NW,N369NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
370DN,N370DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
370FR,N370FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
370NB,N370NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
370NW,N370NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
371DA,N371DA,737-800,189.0,163.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,31.0
371DN,N371DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
371FR,N371FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
371NB,N371NB,A319-100,156.0,134.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,27.0
371NW,N371NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
37252,N37252,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37253,N37253,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37255,N37255,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37257,N37257,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37263,N37263,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37267,N37267,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37273,N37273,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37274,N37274,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37277,N37277,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37278,N37278,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37281,N37281,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37287,N37287,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37290,N37290,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37293,N37293,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37295,N37295,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37297,N37297,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
37298,N37298,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
372DA,N372DA,737-800,189.0,163.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,31.0
372DN,N372DN,A321-200,220.0,189.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
372FR,N372FR,A320-200,194.0,167.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
372NW,N372NW,A320-200,194.0,167.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,30.0
37307,N37307,737 MAX 8,210.0,181.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
