TAIL_NUM,MFR,MODEL,MODEL_STD,YEAR MFR,MAX_SEATS
N337TN,BOEING,737-8,737 MAX 8,2023.0,210.0
N338RS,BOEING,737-8,737 MAX 8,2018.0,210.0
N338ST,BOEING,737-8,737 MAX 8,2021.0,210.0
N339SU,BOEING,737-8,737 MAX 8,2020.0,210.0
N339TP,BOEING,737-8,737 MAX 8,2023.0,210.0
N341RW,BOEING,737-8,737 MAX 8,2018.0,210.0
N341SV,BOEING,737-8,737 MAX 8,2021.0,210.0
N341TR,BOEING,737-8,737 MAX 8,2023.0,210.0
N342RX,BOEING,737-8,737 MAX 8,2019.0,210.0
N342SX,BOEING,737-8,737 MAX 8,2023.0,210.0
N343RY,BOEING,737-8,737 MAX 8,2019.0,210.0
N343SY,BOEING,737-8,737 MAX 8,2023.0,210.0
N347TT,BOEING,737-8,737 MAX 8,2024.0,210.0
N348TU,BOEING,737-8,737 MAX 8,2024.0,210.0
N350RV,BOEING,737-8,737 MAX 8,2018.0,210.0
N355TW,BOEING,737-8,737 MAX 8,2024.0,210.0
N356TX,BOEING,737-8,737 MAX 8,2024.0,210.0
N357TY,BOEING,737-8,737 MAX 8,2024.0,210.0
N37257,BOEING,737-8,737 MAX 8,,210.0
N37278,BOEING,737-8,737 MAX 8,2022.0,210.0
N37295,BOEING,737-8,737 MAX 8,2023.0,210.0
N37297,BOEING,737-8,737 MAX 8,2024.0,210.0
N37307,BOEING,737-8,737 MAX 8,2019.0,210.0
N37308,BOEING,737-8,737 MAX 8,2023.0,210.0
N37313,BOEING,737-8,737 MAX 8,2023.0,210.0
N37318,BOEING,737-8,737 MAX 8,2023.0,210.0
N37319,BOEING,737-8,737 MAX 8,2023.0,210.0
N37324,BOEING,737-8,737 MAX 8,2023.0,210.0
N37325,BOEING,737-8,737 MAX 8,2023.0,210.0
N37342,BOEING,737-8,737 MAX 8,2024.0,210.0
N37348,BOEING,737-8,737 MAX 8,2024.0,210.0
N37351,BOEING,737-8,737 MAX 8,2024.0,210.0
N37352,BOEING,737-8,737 MAX 8,2024.0,210.0
N37353,BOEING,737-8,737 MAX 8,2024.0,210.0
N37354,BOEING,737-8,737 MAX 8,2024.0,210.0
N37365,BOEING,737-8,737 MAX 8,2025.0,210.0
N37368,BOEING,737-8,737 MAX 8,2025.0,210.0
N378SC,BOEING,737-8,737 MAX 8,2020.0,210.0
N47275,BOEING,737-8,737 MAX 8,2022.0,210.0
N47280,BOEING,737-8,737 MAX 8,2022.0,210.0
N47281,BOEING,737-8,737 MAX 8,2022.0,210.0
N47282,BOEING,737-8,737 MAX 8,2022.0,210.0
N47284,BOEING,737-8,737 MAX 8,2022.0,210.0
N47288,BOEING,737-8,737 MAX 8,2022.0,210.0
N47291,BOEING,737-8,737 MAX 8,2023.0,210.0
N47293,BOEING,737-8,737 MAX 8,2023.0,210.0
N47298,BOEING,737-8,737 MAX 8,2024.0,210.0
N47330,BOEING,737-8,737 MAX 8,2023.0,210.0
N47332,BOEING,737-8,737 MAX 8,2024.0,210.0
N47340,BOEING,737-8,737 MAX 8,2023.0,210.0
N47343,BOEING,737-8,737 MAX 8,2024.0,210.0
N47357,BOEING,737-8,737 MAX 8,2025.0,210.0
N47360,BOEING,737-8,737 MAX 8,2025.0,210.0
N47369,BOEING,737-8,737 MAX 8,2025.0,210.0
N47370,BOEING,737-8,737 MAX 8,2025.0,210.0
N57286,BOEING,737-8,737 MAX 8,2022.0,210.0
N57299,BOEING,737-8,737 MAX 8,2023.0,210.0
N77259,BOEING,737-8,737 MAX 8,2021.0,210.0
N8701Q,BOEING,737-8,737 MAX 8,2015.0,210.0
N8702L,BOEING,737-8,737 MAX 8,2018.0,210.0
N8704Q,BOEING,737-8,737 MAX 8,2017.0,210.0
N8705Q,BOEING,737-8,737 MAX 8,2017.0,210.0
N8706W,BOEING,737-8,737 MAX 8,2017.0,210.0
N8707P,BOEING,737-8,737 MAX 8,,210.0
N8708Q,BOEING,737-8,737 MAX 8,2017.0,210.0
N8709Q,BOEING,737-8,737 MAX 8,2017.0,210.0
N8710M,BOEING,737-8,737 MAX 8,2017.0,210.0
N8711Q,BOEING,737-8,737 MAX 8,2017.0,210.0
N8712L,BOEING,737-8,737 MAX 8,2017.0,210.0
N8714Q,BOEING,737-8,737 MAX 8,2017.0,210.0
N8715Q,BOEING,737-8,737 MAX 8,2017.0,210.0
N8716B,BOEING,737-8,737 MAX 8,2017.0,210.0
N8717M,BOEING,737-8,737 MAX 8,2018.0,210.0
N8718Q,BOEING,737-8,737 MAX 8,2018.0,210.0
N8719Q,BOEING,737-8,737 MAX 8,2018.0,210.0
N871HK,BOEING,737-8,737 MAX 8,2022.0,210.0
N8720L,BOEING,737-8,737 MAX 8,2018.0,210.0
N8721J,BOEING,737-8,737 MAX 8,2018.0,210.0
N8722L,BOEING,737-8,737 MAX 8,2018.0,210.0
N8723Q,BOEING,737-8,737 MAX 8,2018.0,210.0
N8724J,BOEING,737-8,737 MAX 8,2018.0,210.0
N8725L,BOEING,737-8,737 MAX 8,2018.0,210.0
N8726H,BOEING,737-8,737 MAX 8,2018.0,210.0
N8727M,BOEING,737-8,737 MAX 8,2018.0,210.0
N8728Q,BOEING,737-8,737 MAX 8,2018.0,210.0
N8729H,BOEING,737-8,737 MAX 8,2018.0,210.0
N872CB,BOEING,737-8,737 MAX 8,2022.0,210.0
N8730Q,BOEING,737-8,737 MAX 8,2018.0,210.0
N8731J,BOEING,737-8,737 MAX 8,2018.0,210.0
N8732S,BOEING,737-8,737 MAX 8,2018.0,210.0
N8733M,BOEING,737-8,737 MAX 8,2019.0,210.0
N8734Q,BOEING,737-8,737 MAX 8,2019.0,210.0
N8735L,BOEING,737-8,737 MAX 8,2019.0,210.0
N8736J,BOEING,737-8,737 MAX 8,2020.0,210.0
N8737L,BOEING,737-8,737 MAX 8,2020.0,210.0
N8738K,BOEING,737-8,737 MAX 8,2020.0,210.0
N8739L,BOEING,737-8,737 MAX 8,2020.0,210.0
N8740A,BOEING,737-8,737 MAX 8,2021.0,210.0
N8741L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8742M,BOEING,737-8,737 MAX 8,2020.0,210.0
N8743K,BOEING,737-8,737 MAX 8,2021.0,210.0
N8744B,BOEING,737-8,737 MAX 8,2020.0,210.0
N8745K,BOEING,737-8,737 MAX 8,2020.0,210.0
N8746Q,BOEING,737-8,737 MAX 8,2020.0,210.0
N8747Q,BOEING,737-8,737 MAX 8,2020.0,210.0
N8748Q,BOEING,737-8,737 MAX 8,2020.0,210.0
N8749Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8750Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8751R,BOEING,737-8,737 MAX 8,2021.0,210.0
N8752Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8753Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8754S,BOEING,737-8,737 MAX 8,2022.0,210.0
N8755L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8756S,BOEING,737-8,737 MAX 8,2022.0,210.0
N8757L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8758L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8759Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8760L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8761L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8762Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8763L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8764Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8765Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8766T,BOEING,737-8,737 MAX 8,2022.0,210.0
N8767M,BOEING,737-8,737 MAX 8,2022.0,210.0
N8768Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8769Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8770Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8771D,BOEING,737-8,737 MAX 8,2022.0,210.0
N8772M,BOEING,737-8,737 MAX 8,2022.0,210.0
N8773Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8774Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8775Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8776L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8777Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8778Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8779Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8780Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8781Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8782Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8783L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8784Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8785L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8786Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8787K,BOEING,737-8,737 MAX 8,2022.0,210.0
N8788L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8789Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8790Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8791D,BOEING,737-8,737 MAX 8,2022.0,210.0
N8792Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8793Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8794Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8795L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8796L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8797Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8798Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8800L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8801Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8802Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8803L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8804L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8805L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8806Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8807L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8808Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8809L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8810L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8811L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8812Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8813Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8814K,BOEING,737-8,737 MAX 8,2021.0,210.0
N8815L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8816Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8817L,BOEING,737-8,737 MAX 8,2021.0,210.0
N8818Q,BOEING,737-8,737 MAX 8,2021.0,210.0
N8819L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8820L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8821S,BOEING,737-8,737 MAX 8,2022.0,210.0
N8822Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8823Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8824Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8825Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8826Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8827Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8828L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8829Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8830Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8831L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8832H,BOEING,737-8,737 MAX 8,2022.0,210.0
N8833L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8834L,BOEING,737-8,737 MAX 8,2022.0,210.0
N8835Q,BOEING,737-8,737 MAX 8,2022.0,210.0
N8836Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8837Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8838Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8839Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8840Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8841L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8842L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8843S,BOEING,737-8,737 MAX 8,2023.0,210.0
N8844Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8845L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8846Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8847Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8848Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8849Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8850Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8851Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8852Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8853Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8854Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8855Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8856S,BOEING,737-8,737 MAX 8,2023.0,210.0
N8857Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8858K,BOEING,737-8,737 MAX 8,2023.0,210.0
N8859Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8860S,BOEING,737-8,737 MAX 8,,210.0
N8861Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8862Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8863Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8864H,BOEING,737-8,737 MAX 8,2023.0,210.0
N8865L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8866H,BOEING,737-8,737 MAX 8,2023.0,210.0
N8867Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8868L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8869L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8870K,BOEING,737-8,737 MAX 8,2023.0,210.0
N8871Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8872Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8873S,BOEING,737-8,737 MAX 8,2023.0,210.0
N8874Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8875B,BOEING,737-8,737 MAX 8,2023.0,210.0
N8876Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8877Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8878L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8879Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8880G,BOEING,737-8,737 MAX 8,2023.0,210.0
N8881L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8882Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8883Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8884Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8885Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8886C,BOEING,737-8,737 MAX 8,2023.0,210.0
N8887Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8888M,BOEING,737-8,737 MAX 8,2023.0,210.0
N8889Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8890Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8891Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8892S,BOEING,737-8,737 MAX 8,2023.0,210.0
N8893L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8894Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8895Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8896L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8897K,BOEING,737-8,737 MAX 8,2023.0,210.0
N8898L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8899H,BOEING,737-8,737 MAX 8,2023.0,210.0
N8900L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8901Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8902Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8903H,BOEING,737-8,737 MAX 8,2023.0,210.0
N8904L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8905Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8906K,BOEING,737-8,737 MAX 8,2023.0,210.0
N8907L,BOEING,737-8,737 MAX 8,2024.0,210.0
N8908Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8909L,BOEING,737-8,737 MAX 8,2023.0,210.0
N8910Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8911Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8912Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8913S,BOEING,737-8,737 MAX 8,2023.0,210.0
N8914Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8915Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8916Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8917Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8918Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8919K,BOEING,737-8,737 MAX 8,2024.0,210.0
N8920Q,BOEING,737-8,737 MAX 8,2023.0,210.0
N8921Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8922Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8923Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8924Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8925Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8926Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8927Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8928Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8929S,BOEING,737-8,737 MAX 8,2024.0,210.0
N8930S,BOEING,737-8,737 MAX 8,2024.0,210.0
N8931L,BOEING,737-8,737 MAX 8,2024.0,210.0
N8932Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8933Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8934Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8935Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8936Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8937Q,BOEING,737-8,737 MAX 8,2024.0,210.0
N8938Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8939Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8940Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8941Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8942L,BOEING,737-8,737 MAX 8,2025.0,210.0
N8943Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8944Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8945Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8946L,BOEING,737-8,737 MAX 8,2025.0,210.0
N8947Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8948Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8949Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8950L,BOEING,737-8,737 MAX 8,2025.0,210.0
N8951S,BOEING,737-8,737 MAX 8,2025.0,210.0
N8954Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8955Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8956Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8957Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8958Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N8959Q,BOEING,737-8,737 MAX 8,2025.0,210.0
N17529,BOEING,737-9,737 MAX 9,,220.0
N17550,BOEING,737-9,737 MAX 9,,220.0
N17557,BOEING,737-9,737 MAX 9,2023.0,220.0
N17564,BOEING,737-9,737 MAX 9,2023.0,220.0
N17565,BOEING,737-9,737 MAX 9,2023.0,220.0
N17566,BOEING,737-9,737 MAX 9,2023.0,220.0
N17574,BOEING,737-9,737 MAX 9,2023.0,220.0
N17583,BOEING,737-9,737 MAX 9,2024.0,220.0
N17589,BOEING,737-9,737 MAX 9,2025.0,220.0
N17591,BOEING,737-9,737 MAX 9,2025.0,220.0
N17595,BOEING,737-9,737 MAX 9,,220.0
N17596,BOEING,737-9,737 MAX 9,2025.0,220.0
N27503,BOEING,737-9,737 MAX 9,2018.0,220.0
N27509,BOEING,737-9,737 MAX 9,2018.0,220.0
N27511,BOEING,737-9,737 MAX 9,2018.0,220.0
N27515,BOEING,737-9,737 MAX 9,2020.0,220.0
N27519,BOEING,737-9,737 MAX 9,2000.0,220.0
N27520,BOEING,737-9,737 MAX 9,2020.0,220.0
N27526,BOEING,737-9,737 MAX 9,2021.0,220.0
N27539,BOEING,737-9,737 MAX 9,2022.0,220.0
N27546,BOEING,737-9,737 MAX 9,2022.0,220.0
N27568,BOEING,737-9,737 MAX 9,2023.0,220.0
N27586,BOEING,737-9,737 MAX 9,2024.0,220.0
N291BT,BOEING,737-9,737 MAX 9,2021.0,220.0
N37502,BOEING,737-9,737 MAX 9,2018.0,220.0
N37504,BOEING,737-9,737 MAX 9,2018.0,220.0
N37506,BOEING,737-9,737 MAX 9,2018.0,220.0
N37507,BOEING,737-9,737 MAX 9,,220.0
N37508,BOEING,737-9,737 MAX 9,,220.0
N37510,BOEING,737-9,737 MAX 9,2019.0,220.0
N37513,BOEING,737-9,737 MAX 9,2019.0,220.0
N37514,BOEING,737-9,737 MAX 9,2019.0,220.0
N37516,BOEING,737-9,737 MAX 9,2020.0,220.0
N37518,BOEING,737-9,737 MAX 9,2021.0,220.0
N37521,BOEING,737-9,737 MAX 9,2019.0,220.0
N37522,BOEING,737-9,737 MAX 9,2021.0,220.0
N37523,BOEING,737-9,737 MAX 9,2020.0,220.0
N37525,BOEING,737-9,737 MAX 9,2021.0,220.0
N37527,BOEING,737-9,737 MAX 9,2021.0,220.0
N37528,BOEING,737-9,737 MAX 9,2021.0,220.0
N37530,BOEING,737-9,737 MAX 9,2021.0,220.0
N37531,BOEING,737-9,737 MAX 9,2022.0,220.0
N37532,BOEING,737-9,737 MAX 9,2022.0,220.0
N37534,BOEING,737-9,737 MAX 9,2022.0,220.0
N37535,BOEING,737-9,737 MAX 9,2022.0,220.0
N37536,BOEING,737-9,737 MAX 9,2022.0,220.0
N37537,BOEING,737-9,737 MAX 9,2022.0,220.0
N37538,BOEING,737-9,737 MAX 9,,220.0
N37540,BOEING,737-9,737 MAX 9,2022.0,220.0
N37541,BOEING,737-9,737 MAX 9,2022.0,220.0
N37542,BOEING,737-9,737 MAX 9,2022.0,220.0
N37545,BOEING,737-9,737 MAX 9,2022.0,220.0
N37547,BOEING,737-9,737 MAX 9,2022.0,220.0
N37548,BOEING,737-9,737 MAX 9,2022.0,220.0
N37549,BOEING,737-9,737 MAX 9,2023.0,220.0
N37551,BOEING,737-9,737 MAX 9,2023.0,220.0
N37553,BOEING,737-9,737 MAX 9,2023.0,220.0
N37554,BOEING,737-9,737 MAX 9,2023.0,220.0
N37555,BOEING,737-9,737 MAX 9,2023.0,220.0
N37556,BOEING,737-9,737 MAX 9,2023.0,220.0
N37560,BOEING,737-9,737 MAX 9,2023.0,220.0
N37561,BOEING,737-9,737 MAX 9,2023.0,220.0
N37562,BOEING,737-9,737 MAX 9,2023.0,220.0
N37563,BOEING,737-9,737 MAX 9,2023.0,220.0
N37567,BOEING,737-9,737 MAX 9,2023.0,220.0
N37577,BOEING,737-9,737 MAX 9,2023.0,220.0
N47505,BOEING,737-9,737 MAX 9,2018.0,220.0
N47512,BOEING,737-9,737 MAX 9,2019.0,220.0
N47517,BOEING,737-9,737 MAX 9,2020.0,220.0
N47524,BOEING,737-9,737 MAX 9,2020.0,220.0
N47533,BOEING,737-9,737 MAX 9,2022.0,220.0
N47569,BOEING,737-9,737 MAX 9,2023.0,220.0
N67501,BOEING,737-9,737 MAX 9,2018.0,220.0
N703AL,BOEING,737-9,737 MAX 9,2023.0,220.0
N705AL,BOEING,737-9,737 MAX 9,2023.0,220.0
N706AL,BOEING,737-9,737 MAX 9,2023.0,220.0
N707AL,BOEING,737-9,737 MAX 9,2023.0,220.0
N708AL,BOEING,737-9,737 MAX 9,2023.0,220.0
N709AL,BOEING,737-9,737 MAX 9,2023.0,220.0
N710AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N713AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N716AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N719AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N720AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N722AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N723AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N724AL,BOEING,737-9,737 MAX 9,2024.0,220.0
N729AL,BOEING,737-9,737 MAX 9,2025.0,220.0
N77543,BOEING,737-9,737 MAX 9,2022.0,220.0
N77544,BOEING,737-9,737 MAX 9,2022.0,220.0
N77552,BOEING,737-9,737 MAX 9,2023.0,220.0
N77558,BOEING,737-9,737 MAX 9,2023.0,220.0
N77559,BOEING,737-9,737 MAX 9,2023.0,220.0
N77571,BOEING,737-9,737 MAX 9,2023.0,220.0
N77572,BOEING,737-9,737 MAX 9,2023.0,220.0
N77573,BOEING,737-9,737 MAX 9,2023.0,220.0
N77575,BOEING,737-9,737 MAX 9,2023.0,220.0
N77576,BOEING,737-9,737 MAX 9,2023.0,220.0
N77578,BOEING,737-9,737 MAX 9,2023.0,220.0
N77579,BOEING,737-9,737 MAX 9,2023.0,220.0
N77584,BOEING,737-9,737 MAX 9,2025.0,220.0
N77585,BOEING,737-9,737 MAX 9,2024.0,220.0
N77588,BOEING,737-9,737 MAX 9,2024.0,220.0
N77590,BOEING,737-9,737 MAX 9,2025.0,220.0
N77592,BOEING,737-9,737 MAX 9,2025.0,220.0
N77598,BOEING,737-9,737 MAX 9,2025.0,220.0
N912AK,BOEING,737-9,737 MAX 9,2023.0,220.0
N913AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N915AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N917AK,BOEING,737-9,737 MAX 9,2023.0,220.0
N918AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N919AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N920AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N921AK,BOEING,737-9,737 MAX 9,,220.0
N924AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N926AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N928AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N929AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N931AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N932AK,BOEING,737-9,737 MAX 9,2021.0,220.0
N933AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N934AK,BOEING,737-9,737 MAX 9,,220.0
N935AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N936AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N937AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N938AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N941AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N942AK,BOEING,737-9,737 MAX 9,,220.0
N943AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N946AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N947AK,BOEING,737-9,737 MAX 9,2023.0,220.0
N948AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N949AK,BOEING,737-9,737 MAX 9,,220.0
N952AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N953AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N954AK,BOEING,737-9,737 MAX 9,2022.0,220.0
N956AK,BOEING,737-9,737 MAX 9,2023.0,220.0
